frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
42, 23.809524, 0.950000, 711.430400, 0.141593, 0.311881, 0.047164, 0.127308, 0.578567, 
43, 23.255814, 0.950000, 728.367400, 0.139575, 0.313488, 0.048255, 0.124622, 0.578295, 
44, 22.727273, 0.950000, 745.304000, 0.138746, 0.310255, 0.045711, 0.125466, 0.577993, 
45, 22.222222, 0.950000, 762.243000, 0.134465, 0.311271, 0.047679, 0.127680, 0.577992, 
46, 21.739130, 0.950000, 779.178500, 0.131856, 0.309240, 0.045977, 0.124045, 0.578097, 
47, 21.276596, 0.950000, 796.110300, 0.132942, 0.311348, 0.047199, 0.124618, 0.577949, 
48, 20.833333, 0.950000, 813.039200, 0.129930, 0.311546, 0.046183, 0.125924, 0.579558, 
49, 20.408163, 0.950000, 829.964800, 0.129918, 0.308761, 0.047731, 0.127023, 0.579129, 
9, 111.111111, 0.940000, 152.594200, 0.491990, 0.318483, 0.048086, 0.125672, 0.583099, 
10, 100.000000, 0.940000, 169.515900, 0.441826, 0.318154, 0.047214, 0.125405, 0.581840, 
11, 90.909091, 0.940000, 186.451400, 0.413278, 0.317696, 0.046320, 0.126297, 0.583251, 
12, 83.333333, 0.940000, 203.388300, 0.383157, 0.315135, 0.049494, 0.125981, 0.582026, 
13, 76.923077, 0.940000, 220.322300, 0.362811, 0.318565, 0.051290, 0.124448, 0.583131, 
14, 71.428571, 0.940000, 237.274000, 0.333821, 0.318909, 0.048751, 0.126912, 0.580309, 
15, 66.666667, 0.940000, 254.190500, 0.310204, 0.315897, 0.046318, 0.122037, 0.580021, 
16, 62.500000, 0.940000, 271.129800, 0.298739, 0.315960, 0.046270, 0.123386, 0.579507, 
17, 58.823529, 0.940000, 288.066600, 0.285588, 0.314272, 0.046656, 0.124071, 0.580946, 
18, 55.555556, 0.940000, 304.998000, 0.271151, 0.312859, 0.045876, 0.124518, 0.580360, 
19, 52.631579, 0.940000, 321.943500, 0.260289, 0.317086, 0.046178, 0.123244, 0.581018, 
20, 50.000000, 0.940000, 338.870700, 0.248043, 0.315355, 0.046300, 0.124612, 0.580633, 
21, 47.619048, 0.940000, 355.800800, 0.239769, 0.311726, 0.048211, 0.123948, 0.578401, 
22, 45.454545, 0.940000, 372.734900, 0.230244, 0.313493, 0.049377, 0.123593, 0.580565, 
