frqFct ,frqMhz, VCCINT ,exe time ,intPower ,pintPower ,auxPower ,pauxPower ,1v5Power
49, 20.408163, 0.950000, 2.585400, 0.169367, 0.319565, 0.050917, 0.138552, 0.573544, 
13, 76.923077, 0.940000, 0.704000, 0.467757, 0.328988, 0.049707, 0.144574, 0.609230, 
14, 71.428571, 0.940000, 0.759200, 0.440282, 0.330122, 0.049216, 0.148116, 0.601360, 
15, 66.666667, 0.940000, 0.808100, 0.420557, 0.328820, 0.050785, 0.144493, 0.599775, 
16, 62.500000, 0.940000, 0.863200, 0.393513, 0.329850, 0.048247, 0.144382, 0.598740, 
17, 58.823529, 0.940000, 0.916300, 0.372591, 0.329448, 0.047696, 0.142620, 0.595520, 
18, 55.555556, 0.940000, 0.967700, 0.355590, 0.327096, 0.049351, 0.146174, 0.595366, 
19, 52.631579, 0.940000, 1.020000, 0.339499, 0.327334, 0.048697, 0.140810, 0.596233, 
20, 50.000000, 0.940000, 1.068100, 0.326661, 0.326878, 0.046050, 0.144712, 0.588950, 
21, 47.619048, 0.940000, 1.120800, 0.314596, 0.325455, 0.050333, 0.142004, 0.591427, 
22, 45.454545, 0.940000, 1.172800, 0.303500, 0.324224, 0.048491, 0.144681, 0.584868, 
23, 43.478261, 0.940000, 1.224000, 0.295261, 0.323549, 0.049069, 0.138427, 0.582814, 
24, 41.666667, 0.940000, 1.280800, 0.284346, 0.324153, 0.051663, 0.144550, 0.585586, 
25, 40.000000, 0.940000, 1.332800, 0.274639, 0.322823, 0.047455, 0.139005, 0.583458, 
26, 38.461538, 0.940000, 1.380000, 0.265041, 0.324416, 0.050349, 0.139200, 0.585852, 
27, 37.037037, 0.940000, 1.437200, 0.261090, 0.321469, 0.048600, 0.135115, 0.580729, 
28, 35.714286, 0.940000, 1.489400, 0.251433, 0.320781, 0.049195, 0.141018, 0.579388, 
29, 34.482759, 0.940000, 1.537300, 0.244971, 0.323989, 0.049959, 0.146202, 0.578129, 
30, 33.333333, 0.940000, 1.593400, 0.236711, 0.320142, 0.050385, 0.141279, 0.582198, 
31, 32.258065, 0.940000, 1.641900, 0.231254, 0.325215, 0.051000, 0.145788, 0.580349, 
32, 31.250000, 0.940000, 1.698100, 0.226967, 0.316270, 0.051135, 0.141446, 0.576888, 
33, 30.303030, 0.940000, 1.746700, 0.221017, 0.319004, 0.048713, 0.138709, 0.578444, 
34, 29.411765, 0.940000, 1.798500, 0.220642, 0.321150, 0.049309, 0.145273, 0.577658, 
35, 28.571429, 0.940000, 1.850200, 0.213452, 0.321226, 0.053837, 0.146571, 0.577619, 
36, 27.777778, 0.940000, 1.906700, 0.210806, 0.322712, 0.052950, 0.143834, 0.575274, 
37, 27.027027, 0.940000, 1.959400, 0.206617, 0.319596, 0.046424, 0.141857, 0.576915, 
38, 26.315789, 0.940000, 2.005300, 0.203016, 0.318860, 0.049887, 0.138821, 0.572892, 
39, 25.641026, 0.940000, 2.059500, 0.197006, 0.323101, 0.051140, 0.142893, 0.574520, 
40, 25.000000, 0.940000, 2.114300, 0.193015, 0.321034, 0.048059, 0.142386, 0.571715, 
41, 24.390244, 0.940000, 2.167600, 0.189424, 0.318250, 0.051651, 0.143864, 0.573643, 
42, 23.809524, 0.940000, 2.219500, 0.185192, 0.317495, 0.047383, 0.143786, 0.576464, 
43, 23.255814, 0.940000, 2.270900, 0.181062, 0.319107, 0.047520, 0.139275, 0.571443, 
44, 22.727273, 0.940000, 2.320100, 0.177112, 0.319120, 0.050265, 0.140528, 0.574250, 
45, 22.222222, 0.940000, 2.372600, 0.173154, 0.315371, 0.048181, 0.140240, 0.573678, 
46, 21.739130, 0.940000, 2.425500, 0.170088, 0.316977, 0.047669, 0.141968, 0.576921, 
47, 21.276596, 0.940000, 2.481700, 0.167770, 0.318845, 0.049926, 0.146512, 0.572139, 
48, 20.833333, 0.940000, 2.532500, 0.167303, 0.318951, 0.048000, 0.139596, 0.569505, 
49, 20.408163, 0.940000, 2.586400, 0.165039, 0.318221, 0.052303, 0.140653, 0.571310, 
